date,n_events_total,n_events_oil,oil_goldstein_mean,oil_goldstein_std,oil_tone_mean,oil_tone_std,oil_mentions_sum,oil_articles_sum,oil_verbal_coop,oil_material_coop,oil_verbal_conflict,oil_material_conflict,oil_n_conflict_events,oil_conflict_goldstein,oil_conflict_share,oil_material_conflict_share,oil_net_coop,global_goldstein_mean,global_tone_mean
2014-07-08,140596,55364,0.5811249187197457,4.727898873063614,2.366467030698285,1.4445334108561858,509717,498043,33916,6710,6499,8239,7888,-8.05280172413793,0.26620186402716567,0.1488151145148472,0.46759627194566866,0.30662821132891405,2.362579803207074
2014-07-09,142763,59019,0.6292346532472592,4.637352013122016,2.408137033893876,1.532135285266117,537288,526003,36359,7267,6732,8661,8362,-7.793422626165989,0.2608143140344635,0.14674935190362426,0.47837137193107304,0.368886196003166,2.4016711706884015
2014-07-10,155901,64153,0.5067354605396474,4.7119494117750005,2.391689316194965,1.5101682861936245,575386,561637,38493,8004,7784,9872,9397,-7.86501010960945,0.2752170592178074,0.15388212554362227,0.44956588156438515,0.326453326149287,2.4155802883513258
2014-07-11,228739,98256,0.48814525321608854,4.691677773426268,2.4275370390737567,1.462123205052734,823272,807726,59110,11914,12204,15028,14270,-7.873896285914506,0.27715355805243447,0.1529474027031428,0.44569288389513106,0.2575310725324496,2.4478897503308517
2014-07-12,93633,38175,0.5141296660117878,4.806052930442413,2.348447009334969,1.4846881793548952,387763,378547,23291,4453,4438,5993,5789,-8.074226982207634,0.2732416502946955,0.15698755730189914,0.453516699410609,0.12715709205087944,2.3372849022831197
2014-07-13,94616,37485,0.6200213418700814,4.793747105452833,2.3714111898229504,1.451842440806629,371254,363158,23787,4001,4170,5527,5294,-8.304438987533056,0.2586901427237562,0.14744564492463652,0.48261971455248764,0.18699057241904116,2.3092584805601915
2014-07-14,148466,59383,0.6735732448680599,4.745897009061466,2.3470584025117778,1.482481136974414,567484,553945,36863,7063,6658,8799,8460,-8.065862884160756,0.2602933499486385,0.14817371975144403,0.479413300102723,0.3529245753236431,2.356419594199039
2014-07-15,161108,63643,0.663546658705592,4.675305344492208,2.3279113609953876,1.4367799877682306,602697,590212,39519,7658,7222,9244,8975,-7.893682451253481,0.25872444730763794,0.14524770988168376,0.4825511053847242,0.42028527624498,2.3666628797484184
2014-07-16,160155,65210,0.5271783468793131,4.689126226166493,2.349282296419672,1.4713874224961134,622603,611215,39505,7785,7883,10037,9441,-7.757504501641776,0.27480447784082196,0.15391811071921485,0.4503910443183561,0.3283156941712716,2.3572935190450757
2014-07-17,170637,69510,0.15105020860307874,4.9574039325411405,2.1928942242506864,1.4885234544853225,699629,687489,40567,7767,8743,12433,11420,-8.257049036777584,0.3046468134081427,0.17886635016544383,0.3907063731837146,0.05084008743707403,2.219211542712619
2014-07-18,174753,70823,-0.08964601894864666,4.984896447009911,2.2013868253038873,1.469531001329789,724239,711267,40519,7545,9695,13064,12404,-8.405312802321832,0.321350408765514,0.18445985061350126,0.35729918246897197,-0.10888682883841769,2.2221514245769485
2014-07-19,111138,43702,0.01745686696261041,4.911284981566507,2.245253575339653,1.4199772915191196,437420,427285,25366,4554,6048,7734,7470,-8.301097724230255,0.31536314127499887,0.17697130566106814,0.3692737174500023,-0.1888570965826271,2.2218869547797073
2014-07-20,108491,41008,0.19513021849395235,4.893202984769598,2.2583067457726456,1.4477033562625978,415906,407637,24334,4445,5492,6737,6559,-8.455785942979112,0.29821010534529846,0.16428501755754973,0.403579789309403,-0.06976246877621191,2.225814370847685
2014-07-21,162998,64473,0.33941649993020323,4.898807026959916,2.2876183319164514,1.4750481475959707,633674,623067,37783,7889,8279,10522,9836,-8.273790158601058,0.2916104415801964,0.16320009926635956,0.4167791168396073,0.20019018638265498,2.3076227316597118
2014-07-22,165610,67251,0.3302136771200428,4.880000942820098,2.289308886160991,1.4821578964160214,635629,622018,38913,8400,8660,11278,10220,-8.155743639921722,0.2964714279341571,0.16770010854857176,0.40705714413168576,0.24949701105005734,2.3261264571398175
2014-07-23,170611,68865,0.27641762869382125,4.869612619640364,2.280838212848143,1.4582131341311297,625337,613993,40178,8301,8298,12088,11202,-8.059016247098732,0.2960284614826109,0.1755318376533798,0.40794307703477817,0.21613788091037506,2.2864888642911776
2014-07-24,172181,71061,0.396521298602609,4.8264930521499405,2.2836003646716723,1.4707735726314093,685842,672649,41963,8715,8330,12053,11116,-7.930631522130263,0.2868380687015381,0.1696148379561222,0.4263238625969238,0.2541116615654456,2.318551306821291
2014-07-25,178061,69771,0.35014977569477296,4.832929789201717,2.3114464746824956,1.4047098768651949,643596,630579,41502,7896,8609,11764,11052,-7.938653637350706,0.2919981080964871,0.16860873428788464,0.41600378380702585,0.1173193456175131,2.3139664000742184
2014-07-26,104054,41075,0.34625928180158244,4.830214863025139,2.25786313346968,1.4506388957407983,426370,417185,24622,4444,4907,7102,6564,-7.9656002437538085,0.2923676202069385,0.17290322580645162,0.41526475958612297,0.1523410921252426,2.2322582732740637
2014-07-27,96641,37200,0.2330376344086022,4.972693620111068,2.377032428352593,1.4533215153572279,358267,350402,21869,4293,4592,6446,6127,-8.438583319732333,0.29672043010752686,0.17327956989247312,0.40655913978494623,0.0007295040407280177,2.3648898933732667
2014-07-28,144934,60212,0.2851059589450607,4.904212168057229,2.4366033304155787,1.547705065389695,608760,597347,35297,7039,7256,10620,10026,-8.089896269698784,0.29688434199162955,0.17637680196638544,0.40623131601674084,0.14749886155077488,2.418069297713926
2014-07-29,148535,64125,0.503861208576998,4.747678787584102,2.4167756490776515,1.5152499986473815,654705,643444,37998,7738,8181,10208,8939,-7.843953462355969,0.28676803118908384,0.15918908382066277,0.4264639376218324,0.33624600262564375,2.4038381419422836
2014-07-30,145296,61710,0.35081186193485653,4.825648237704424,2.36944949829445,1.500840849899742,588303,576035,35809,7471,7861,10569,9214,-7.95064032993271,0.2986549991897586,0.1712688381137579,0.4026900016204829,0.2617277832837794,2.368091746894237
2014-07-31,153580,63519,0.29622790031329205,4.773809468737386,2.347391737079732,1.4651304692039429,606727,595013,36883,7672,8257,10707,9491,-7.99032767885365,0.2985563374738267,0.1685637368346479,0.40288732505234653,0.2883253027737987,2.3664292320782514
2014-08-01,143942,58418,0.32198808586394595,4.789512615649298,2.359431646693092,1.4341475009225013,559077,547164,34201,6909,7378,9930,8959,-7.983547270900771,0.29627854428429595,0.16998185490773393,0.40744291143140815,0.20174097900543275,2.354404014042974
2014-08-02,94887,36705,0.257765971938428,4.78346055696111,2.3264207694581462,1.4399568939042866,344680,336186,21670,4227,4485,6323,5670,-8.105749559082891,0.29445579621305,0.1722653589429233,0.4110884075739,0.05922834529492974,2.2520418691635307
2014-08-03,95207,35165,0.23062135646239162,4.811710380816454,2.3504904357603964,1.4780670082870406,331829,323671,20761,4044,4357,6003,5473,-8.246281746756807,0.2946111190103796,0.1707095122991611,0.4107777619792407,0.0018643587131197954,2.30489106348019
2014-08-04,149415,57539,0.43320878013173675,4.831561693883533,2.321407079486615,1.473367394138376,579467,565856,34014,7242,6633,9650,8783,-8.084014573608107,0.2829906671996385,0.16771233424286136,0.434018665600723,0.292713582973597,2.343875722761644
2014-08-05,158436,62894,0.3242582758291728,4.870887328779902,2.3027503743448854,1.4878091057591085,633757,620524,36997,7711,7398,10788,9976,-8.134051724137931,0.2891531783635959,0.17152669571024262,0.4216936432728082,0.2496926203640586,2.313146801747553
2014-08-06,161261,67126,0.24315764383398378,4.927161359850962,2.4119324293767783,1.5186709061324055,644109,630990,39204,8094,7889,11939,11011,-8.140768322586505,0.2953847987367041,0.17785954771623513,0.40923040252659176,0.21486844308295244,2.3853933336867907
2014-08-07,163970,71645,0.337433177472259,4.929961979943221,2.229857286267513,1.4461985381196796,699848,686149,40421,10011,8317,12896,11209,-7.948077437773218,0.2960848628655175,0.17999860422918557,0.407830274268965,0.25338842471183753,2.297115132256865
2014-08-08,152690,67472,0.2857259307564619,4.959415618111462,2.2409283728796012,1.388721645934862,690788,677715,38044,9260,7830,12338,10863,-8.026079351928566,0.29890917714014703,0.1828610386530709,0.40218164571970594,0.19517846617329224,2.2691700817733715
2014-08-09,102690,44388,0.36980039650355945,4.937214575106056,2.300561828266286,1.4102414106971466,440441,431605,25972,5569,5230,7617,6892,-8.203801508995937,0.28942506983869515,0.17160043254933766,0.4211498603226097,0.18041289317362932,2.3178582046810714
2014-08-10,98791,40599,0.38039360575383624,4.946237869361215,2.36621865253787,1.399653255058027,399918,391515,24223,4897,4948,6531,6040,-8.58836092715232,0.28274095421069484,0.16086603118303405,0.4345180915786103,0.2899322812806834,2.39502665195485
2014-08-11,137385,58341,0.3510995697708301,4.919421401372501,2.3335759991605185,1.4348277267522362,562552,551157,34511,7008,7124,9698,8905,-8.300078607523863,0.28833924684184364,0.16622958125503506,0.4233215063163127,0.2777195472577064,2.372500605752188
2014-08-12,152667,66807,0.5168515275345398,4.898514096938632,2.5034139803142264,1.5063689724515819,634076,622532,39661,8677,7903,10566,9844,-8.255333197887039,0.2764530662954481,0.15815707934797252,0.44709386740910384,0.44659448199968554,2.484150838675525
2014-08-13,160449,70779,0.5915610562454964,4.849663994298524,2.468673047676797,1.5111458744379345,665603,652608,42412,9384,8229,10754,10155,-8.209079271294929,0.26820102007657637,0.15193772164059963,0.4635979598468472,0.49190272298362714,2.469332719685993
2014-08-14,155980,68277,0.33992120333347975,4.920344998340073,2.4256640085032335,1.454274668285078,667837,654541,39808,8833,8086,11550,11146,-8.158666786291047,0.2875931865782035,0.1691638472692122,0.42481362684359303,0.2791928452365688,2.4763478947735176
2014-08-15,143311,63519,0.2726821895810701,4.944551894783956,2.3304469647887665,1.42007979614019,619653,606839,36839,8131,7351,11198,10768,-8.054745542347696,0.29202285930194116,0.17629370739463782,0.4159542813961177,0.2366384994871294,2.4164993512371424
2014-08-16,91991,39018,0.10867548311035931,4.94518123764198,2.3045223735865275,1.3807912576993726,390017,380749,22351,4577,5082,7008,6888,-8.057142857142857,0.3098569890819622,0.179609411041058,0.3802860218360757,0.0852170321009664,2.3816629683880266
2014-08-17,92149,36639,0.25333660853189216,4.948984817443072,2.365891221532474,1.4039959759688705,363704,356185,21691,4310,4398,6240,6058,-8.270848464839881,0.290346352247605,0.17031032506345697,0.41930729550478996,0.2065220458171005,2.426988500142426
2014-08-18,149492,60963,0.3715171497465675,4.90048308473205,2.314399396534018,1.416491087457659,605784,595017,36082,7446,7231,10204,9877,-8.063987040599374,0.2859931433820514,0.1673802142283024,0.4280137132358972,0.3531479945415139,2.3772769340686457
2014-08-19,153218,63083,0.13557535310622507,4.982428529231263,2.2537823821672776,1.4246437596745978,618461,605357,35852,7759,8043,11429,11166,-8.106107827332975,0.30867270104465544,0.1811740088454893,0.38265459791068906,0.11171598637235833,2.3192998392487025
2014-08-20,162897,69626,0.0698690144486255,5.058844736102459,2.314437130023219,1.4594689846235762,668297,655590,38699,8745,9333,12849,12477,-8.254099543159414,0.3185878838364979,0.18454313043977824,0.3628242323270043,0.08465410658268718,2.318925877199143
2014-08-21,159916,67249,0.18275364689437756,5.008600914465562,2.366387601592611,1.488405129683035,602624,591357,37661,8780,8590,12218,11759,-8.078152904158516,0.3094172404050618,0.18168299900370266,0.38116551918987646,0.17144188198804378,2.3929589331147905
2014-08-22,146839,61209,0.13105262298028056,5.0136006179241965,2.299883157168087,1.4076709337181696,578442,566678,34252,7704,8141,11112,10778,-8.150510298756727,0.31454524661406,0.1815419301083174,0.37090950677187995,0.12234283807435355,2.3413112842601325
2014-08-23,94583,39413,0.04514246568391136,5.039867503273221,2.3283123967985704,1.4309696463664558,369959,361721,22618,4385,5332,7078,7018,-8.387090339127957,0.3148707279324081,0.17958541597949915,0.37025854413518383,-0.027694194516985078,2.330844259102461
2014-08-24,103645,41877,0.12550325954581268,5.095215294441858,2.3435267616927615,1.3954578496359107,383273,375607,23681,5384,5170,7642,7455,-8.41963782696177,0.30594359672373855,0.18248680660028177,0.38811280655252284,-0.04667663659607313,2.337817684092664
2014-08-25,152958,63549,0.2812585563895576,5.024286705373056,2.3397775053930214,1.4614579906748884,579252,566618,36670,8175,7698,11006,10853,-8.30386989772413,0.29432406489480556,0.17318919259154353,0.4113518702103888,0.22156110253929237,2.3793941946026727
2014-08-26,160783,68419,0.3040485829959514,4.987856718514328,2.358482903246351,1.5355108661881522,664466,652001,40123,8409,8212,11675,11178,-8.289738772589013,0.2906648737923676,0.17063973457665269,0.4186702524152648,0.31810950162641566,2.4058848583805696
2014-08-27,164345,69863,0.31457853227030036,4.961301967860469,2.3700451042585913,1.4809803257942122,628647,616301,40766,8563,8551,11983,11688,-8.156673511293635,0.2939180968466857,0.17152140618066788,0.4121638063066287,0.36094983114789003,2.4410915304606413
2014-08-28,165129,68483,0.3882036828808832,4.850068583412797,2.359753854618921,1.4741464572591687,626143,614296,40719,7968,8893,10903,10233,-8.186817160168085,0.28906443934991166,0.1592073945358702,0.4218711213001767,0.4022479939439818,2.425718597855847
2014-08-29,141784,59300,0.30995278246205726,4.8655731438383105,2.3077044913902216,1.4270300659199024,554088,541152,35089,6681,7782,9748,9044,-8.161112339672712,0.29561551433389543,0.16438448566610456,0.40876897133220913,0.39339911414546075,2.423978735953257
2014-08-30,104590,41539,0.24419461229206277,4.896587692677952,2.2972202101108645,1.4236953537892698,391974,382177,24310,4741,5566,6922,6406,-8.188073680924132,0.30063313994077856,0.16663858061099207,0.39873372011844294,0.21280523950664498,2.391303870273943
2014-08-31,101049,37531,0.2502771264122788,5.053231120011761,2.357631653313465,1.4288623428182687,348818,341603,22032,4308,4795,6396,6038,-8.468151705862867,0.29818017105859157,0.17041912019397298,0.40363965788281686,0.16991271302179206,2.420179886579243
2014-09-01,131220,45271,0.5105542179320094,4.86196305192037,2.395511471492364,1.444688449198731,440286,429234,27616,5213,5576,6866,6507,-8.317504226217919,0.2748337787987895,0.1516644209317223,0.450332442402421,0.36431260478585575,2.413090993466226
2014-09-02,162834,65371,0.29658870141194105,4.95686506097169,2.298603151238242,1.439129889285365,605302,590649,38212,8078,8066,11015,10360,-8.319314671814672,0.29188784017377734,0.16849979348640834,0.4162243196524453,0.33561479789233206,2.3599853410149967
2014-09-03,182156,77056,0.46834994549135645,4.908081742915636,2.3753820286763174,1.4402013305789816,720998,705797,45850,9388,9712,12106,11468,-8.253662364841297,0.2831447259136213,0.15710651993355482,0.43371054817275745,0.504101519609996,2.4217197037638565
2014-09-04,172619,71685,0.4485568807979354,4.840682834156196,2.427526181129309,1.52227781892065,667550,653214,43027,8169,9103,11386,10955,-7.9511364673665,0.2858199065355374,0.15883378670572645,0.42836018692892514,0.49348333613333406,2.447630048074035
2014-09-05,161622,67311,0.5038760380918423,4.855752850096691,2.393139694970792,1.487123072235915,634041,621405,40800,7703,7986,10822,10286,-7.966838421154969,0.279419411388926,0.1607760990031347,0.4411611772221479,0.5772728960166315,2.4638217891927687
2014-09-06,101483,40560,0.3331089743589743,4.933793999732256,2.3667855856503803,1.4602348255391702,380832,372561,24053,4543,5107,6857,6529,-8.183565630264972,0.2949704142011834,0.16905818540433926,0.4100591715976331,0.3492545549500901,2.445978280998255
2014-09-07,95913,38103,0.30125186993150144,4.9553160297445125,2.430510371833637,1.466491573874515,358717,350986,22885,4085,4798,6335,6118,-8.425694671461262,0.2921817179749626,0.16625987455056032,0.4156365640500748,0.30060888513548734,2.437266617888758
2014-09-08,155372,62992,0.4458089916179831,4.8769634328944065,2.4513459415588956,1.5315508519863923,610631,597777,37797,7587,7535,10073,9590,-8.163743482794578,0.2795275590551181,0.15990919481838964,0.4409448818897638,0.5117968488530752,2.4879464304469083
2014-09-09,166269,70555,0.5279583303805541,4.762939713373844,2.4325594159606516,1.5411733699216879,684380,669896,43017,8333,8459,10746,10096,-8.061410459587956,0.2721989936928637,0.15230671107646518,0.4556020126142726,0.5331944018427969,2.4501401116341808
2014-09-10,176327,74867,0.5472611430937528,4.763325376100138,2.4318608974007936,1.4598514119922918,768929,753633,46117,8541,9131,11078,10594,-8.107513686992638,0.2699320127693109,0.14796906514218547,0.46013597446137816,0.520084842366739,2.445283726048057
2014-09-11,180606,79030,0.4681049754517386,4.8294424168049845,2.4404048396505638,1.4249986869527453,815810,800426,48226,8667,10062,12075,11282,-8.198244992022692,0.28010881943565735,0.15279007971656333,0.4397823611286853,0.45837278450524077,2.4733209676759857
2014-09-12,168500,70210,0.41243376445786567,4.822961157449661,2.431238031620452,1.4535843676910445,675032,659089,42397,7950,8373,11490,10671,-8.018339424608753,0.2829084176043299,0.16365190143854152,0.4341831647913403,0.43869039847116215,2.4746242452219316
2014-09-13,97669,40350,0.3691062754039853,4.870882196207208,2.460428314516594,1.4796138305494,370563,360052,23981,4574,5232,6563,6103,-8.275405538259873,0.2923172242874845,0.16265179677819083,0.41536555142503095,0.3386312674700769,2.470480843931566
2014-09-14,103977,40831,0.40687712767260165,4.8636293793539265,2.4745102257710645,1.4299093091872994,398829,390051,24802,4470,4887,6672,6212,-8.2960399227302,0.28309372780485415,0.1634052558105361,0.4338125443902917,0.3505885973686236,2.4939690248215824
2014-09-15,166591,67562,0.5107014401799855,4.861652368140831,2.459761836715247,1.4929541873695533,652297,639664,40869,7827,8541,10325,9737,-8.289925028242786,0.2792398093602913,0.15282259258162872,0.44152038127941745,0.512426689077648,2.5091969814396347
2014-09-16,171906,70507,0.46369284012254625,4.861054042359198,2.3993750295713174,1.4589923483854912,671531,657962,42299,8466,8670,11072,10309,-8.255592200989426,0.2800005673195569,0.15703405335640433,0.43999886536088617,0.49167670139555447,2.4644369328318034
2014-09-17,172500,70943,0.4766798697545916,4.802517534199967,2.3801894329196998,1.4877550981544985,666272,651897,42684,8406,8705,11148,10427,-8.063306799654741,0.27984438210958096,0.15714023934708146,0.44031123578083814,0.5104504347826085,2.4598699682700467
2014-09-18,167106,68272,0.44583138036090925,4.839864502620613,2.421062221937438,1.4749930411500227,597141,584420,40971,8003,8392,10906,10221,-8.08622443987868,0.2826634637918913,0.15974337942348255,0.4346730724162175,0.45410936770672505,2.470785141815317
2014-09-19,158251,64674,0.3715635340322231,4.860479345371793,2.391053386024013,1.4836895014191778,607865,595894,38508,7654,7893,10619,10136,-8.084589581689029,0.2862355815319912,0.16419272041314903,0.42752883693601756,0.4069768911412882,2.477242597008615
2014-09-20,101878,39600,0.3702727272727272,4.8208835110988915,2.376815988261751,1.488330596382977,379213,370752,23686,4577,4934,6403,6190,-8.065492730210016,0.2862878787878788,0.1616919191919192,0.42742424242424243,0.2614156147549029,2.4576657233715524
2014-09-21,97621,37597,0.509246402255739,4.799573654626937,2.4440971843285078,1.5053178428702412,346630,338551,23276,4139,4602,5580,5494,-8.200691663633055,0.2708194802776817,0.14841609702901828,0.4583610394446365,0.3566346025794687,2.4830131480278794
2014-09-22,160836,65710,0.666381553915227,4.772576947436461,2.3688031041580495,1.5307963272180696,596974,584576,41133,7584,7454,9539,9266,-8.103000215842865,0.2586059960432202,0.14516816314107442,0.4827880079135596,0.5470568484931387,2.41243277753308
2014-09-23,183670,79380,0.38345868450558723,4.978794886731909,2.28406909259983,1.4753087080839389,784363,769504,47930,8657,9834,12959,12371,-8.373922884164578,0.28713781809019906,0.16325270849080373,0.42572436381960194,0.23361627292872425,2.3242242252577308
2014-09-24,183978,80652,0.4013589247631801,4.996547357927941,2.3076506603670546,1.457252856683999,760732,747364,48789,8817,9731,13315,12784,-8.346073216520649,0.2857461687248921,0.1650920001983832,0.4285076625502157,0.34993477481003155,2.3654405153122644
2014-09-25,179052,76993,0.43161456236281215,4.934258259801578,2.32761551573377,1.460278662721499,695828,682410,46397,8889,9355,12352,11836,-8.24180466373775,0.2819347213383035,0.16043016897640044,0.436130557323393,0.4139797377298215,2.3903661807259056
2014-09-26,162458,68582,0.4539412673879444,4.885637082006781,2.3454874946116817,1.4943541002761476,630439,617618,41846,7339,8285,11112,10714,-8.071131230166138,0.2828293138141203,0.16202502114257386,0.43434137237175935,0.42719902990311337,2.407226883672178
2014-09-27,101473,41500,0.1753975903614458,4.934866104171602,2.322911722335938,1.5084417225546918,367246,358948,25063,4147,4921,7369,7079,-8.25612374629185,0.296144578313253,0.17756626506024095,0.407710843373494,0.21640633469001605,2.4042306510384432
2014-09-28,100101,39102,0.25150375939849623,4.895605262439791,2.4179521098308605,1.5205966831513456,356365,347470,24026,3917,4784,6375,6101,-8.529798393705951,0.28538182190169303,0.16303513886757712,0.429236356196614,0.2128160557836585,2.4810724668051662
2014-09-29,162195,67018,0.5879211555104599,4.775970674091553,2.419994532277016,1.4802862801959484,599419,585450,41849,7314,8010,9845,9569,-8.157477270352178,0.26642096153272254,0.14690083261213405,0.4671580769345549,0.4522759641172662,2.4576042049495452
2014-09-30,165391,70054,0.5317069689096982,4.864248501737469,2.436763465078105,1.5650981383748852,658760,645453,42657,7959,8592,10846,10590,-8.098677998111427,0.27747166471579066,0.15482342193165272,0.44505667056841863,0.4819760446457183,2.4752528224218464
2014-10-01,166818,71700,0.5800251046025104,4.781671883553275,2.4487253520630414,1.536215871053141,681564,666714,44290,8156,8517,10737,10414,-8.053274438256194,0.2685355648535565,0.1497489539748954,0.46292887029288704,0.5021274682588209,2.516394953337633
2014-10-02,111546,46221,0.5757707535535795,4.757121186523796,2.4276073506173703,1.508344140701324,403905,395143,28489,5301,5529,6902,6716,-8.062209648600358,0.26894701542588867,0.14932606391034378,0.46210596914822266,0.4601733813852581,2.504726587885663
2014-10-03,153579,63024,0.41681105610561053,4.851312419949997,2.4190555498518913,1.5192018917154144,591707,579234,37539,7605,7766,10114,9697,-8.103537176446324,0.2837014470677837,0.1604785478547855,0.4325971058644326,0.3338867944185077,2.479258000462303
2014-10-04,110490,43280,0.47224584103512013,4.8960680430829875,2.4849192700715004,1.5074167502606157,387683,378085,26295,5071,4952,6962,6704,-8.28298031026253,0.27527726432532346,0.16085951940850277,0.44944547134935303,0.315967960901439,2.5328123970362584
2014-10-05,104167,41059,0.2952556077839206,4.970620724132443,2.455463168974519,1.4992630483069354,388157,377128,24418,4970,4678,6993,6861,-8.390628188310743,0.28424949462967924,0.17031588689446894,0.4315010107406415,0.13240469630497181,2.477358093949658
2014-10-06,156907,64922,0.4926912294753703,4.822208373417119,2.680090869206515,1.7666891294844833,641768,628229,38317,8320,7962,10323,9935,-7.9824157020634114,0.2816456671082222,0.15900619204583963,0.43670866578355566,0.3365974749373833,2.5803932961439298
2014-10-07,173389,71887,0.37478820927288653,4.808282406194814,2.63141499815009,1.745510356103506,692996,677692,42576,8689,8689,11933,11730,-7.839718670076726,0.28686688831082113,0.16599663360551978,0.4262662233783577,0.21854904290352906,2.538089442773415
2014-10-08,181843,74136,0.4554831660731628,4.77722973461785,2.527505516292707,1.6543638007081332,730113,713344,44934,8692,8669,11841,11436,-7.93008044770899,0.27665371749217654,0.159719974101651,0.4466925650156469,0.32541368103253904,2.4762409262232428
2014-10-09,185537,76767,0.43695077311865765,4.749124546094294,2.4906638667676906,1.6054635697036979,733297,713842,46481,9013,9139,12134,11790,-7.8966327396098395,0.27711125874399156,0.15806270923704197,0.4457774825120169,0.34434856659318624,2.475694178368667
2014-10-10,168440,68093,0.44039622281291757,4.785147839077733,2.5393314333288965,1.6691667368238172,669201,652338,41068,7926,8190,10909,10671,-7.894649048823914,0.28048404388116255,0.160207363458799,0.43903191223767496,0.3592317739254334,2.5899932780387167
2014-10-11,104499,42057,0.3758304206196353,4.898324351636668,2.50379959883868,1.63111283769293,429509,418750,25535,4828,4806,6888,6783,-8.21079168509509,0.2780512162065768,0.16377773022326841,0.4438975675868464,0.18008689078364382,2.532895378648715
2014-10-12,110302,43997,0.44498715821533286,4.981472370845041,2.511402396193684,1.5720454447437129,453523,437556,27091,5203,4578,7125,6917,-8.556903281769554,0.2659954087778712,0.16194285974043685,0.46800918244425754,0.2903265579953219,2.5053760693085003
2014-10-13,157176,61147,0.5393199993458387,4.8356713304968695,2.531909153273846,1.5774447073664604,584561,570185,37708,7182,6845,9412,9099,-8.257116166611716,0.26586749963203427,0.1539241499991823,0.46826500073593147,0.4036188731103985,2.515863768053388
2014-10-14,188155,78184,0.6288425872632158,4.76569381170425,2.455109803958862,1.5491827081648002,782973,764973,48931,9080,8551,11622,11368,-8.14310344827586,0.2580195436406426,0.1486493400184181,0.48396091271871483,0.5016454606333108,2.4823516579007725
2014-10-15,216515,85086,0.5320569776461463,4.7169179489030935,2.4555337308414664,1.4940374721264829,818863,800185,52582,9655,9982,12867,12409,-7.972399065194617,0.2685400653456503,0.15122346802059095,0.46291986930869944,0.32402558714176843,2.433915421823701
2014-10-16,181905,76388,0.6133018275121747,4.643387190618632,2.477373868294587,1.530055358134608,716360,699291,47788,8597,8799,11204,10767,-7.8222067428252995,0.2618605016494737,0.14667225218620725,0.4762789967010525,0.5110277342568923,2.508857440591229
2014-10-17,171644,70667,0.5472614565937333,4.724673812746142,2.4843947779284927,1.5564693898656274,674777,660316,43553,8001,8197,10916,10565,-7.865205868433506,0.27046570535044645,0.15447096947655908,0.4590685892991071,0.5018358726366999,2.4971479654759827
2014-10-18,111702,44995,0.4933300735669993,4.761313379020596,2.5329059493875974,1.55877409154128,429888,419179,27425,5465,5284,6821,6740,-8.099495548961425,0.2690298922102456,0.15159462162462495,0.4619402155795088,0.3777896150402864,2.5302020278906463
2014-10-19,108162,42874,0.4788893035406074,4.798681493829893,2.5483978161584115,1.5158894393715021,410077,398668,26578,4829,4742,6725,6484,-8.22823874151758,0.2674581331343005,0.15685497037831786,0.465083733731399,0.3818041456334018,2.586815910234112
2014-10-20,172167,71130,0.5132068044425698,4.75791935495779,2.463432683926964,1.5367756850871301,667982,651391,43736,8360,7954,11080,10599,-7.998679120671762,0.26759454519893155,0.15577112329537465,0.46481090960213695,0.5397956635127521,2.543417386988817
2014-10-21,185724,80539,0.5195805758700753,4.773222309246392,2.4167702301919065,1.5296350457605952,790288,770391,49105,9594,8943,12897,12533,-7.864214473789198,0.2711729721004731,0.16013359987087,0.4576540557990539,0.4999854622988952,2.4841743879406386
2014-10-22,184729,80675,0.31911296220544666,4.854623016632936,2.383894342062821,1.517590486559209,846794,826392,48145,9607,9018,13905,13404,-7.983393017009848,0.28414006817477533,0.17235822745584134,0.43171986365044934,0.3940290266176573,2.4603159817230216
2014-10-23,178619,77853,0.28224345882624935,4.873288439201127,2.399215652053042,1.525313187089921,746054,725349,46398,9176,9045,13234,12893,-8.132094935236175,0.28616752084055846,0.16998702683262046,0.427664958318883,0.3310745217474064,2.462196958315546
2014-10-24,168042,71895,0.2892774184574727,4.909785097795894,2.388385242539564,1.5150667421044695,685707,668761,42958,8430,8010,12497,12172,-8.158092343082483,0.28523541275471176,0.17382293622644135,0.42952917449057654,0.3245777841253971,2.437549004690214
2014-10-25,104544,44934,0.21868740819869137,4.882188749985213,2.4679843394157563,1.5426965629775462,408745,397961,27548,4634,4915,7837,7655,-8.298693664271719,0.2837940089909645,0.1744113588819157,0.43241198201807096,0.14864458983777162,2.4762091752339477
2014-10-26,105289,42017,0.32750077349644185,4.866374095837423,2.497275566881113,1.511817610497842,372923,361132,25903,4613,4611,6890,6780,-8.394646017699115,0.273722540876312,0.16398124568626984,0.45255491824737604,0.21352847875846476,2.4830304096010556
2014-10-27,168553,67898,0.4426816695631683,4.84089770547729,2.4598958245789095,1.5210097842919699,636728,621255,41597,7884,7366,11051,10746,-8.214368136981204,0.2712451029485405,0.1627588441485758,0.4575097941029191,0.4267512295835731,2.473733090946151
2014-10-28,176181,72933,0.43905639422483644,4.745536628109899,2.4375880083858106,1.4979367872032399,679122,661883,44705,8339,8311,11578,11307,-8.018890952507297,0.27270234324654136,0.15874844034936175,0.4545953135069173,0.4881389026058428,2.4929474861133563
